sample_period,date,site,transect,aphid_presence,gps,distance,bromus inermis,thinopyrum intermedium ssp intermedium,alopecurus pratensis,arrhenatherum elatius,phalaris arundinacea,bromus tectorum,pseudoroegneria spicata,aegilops cylindrica,agropyron cristatum,agrostis stolonifera,alopecurus arundinaceus,avena fatua,bromus hordeaceus,bromus arvensis,bromus marginatus,bromus japonicus,bromus sterilis,b. marginatus/ b. hordaceus,b. inermis/ a. pratensis,bromus undet.,calamagrostis rubescens,carex geyeri,carex hoodii,carex microptera,carex undet.,dactylis glomerata,danthonia californica,deschampsia elongata,elymus trachycaulus ssp trachycaulus,elymus glaucus ssp glaucus,elymus lanceolatus ssp lancelatus,elymus repens,elymus undet.,festuca idahoensis,festuca occidentalis,festuca rubra,festuca undet.,p. spicata/f. idahoensis,hordeum murinum ssp glaucum,juncus saximontanus,juncus undet.,koeleria macrantha,leymus cinereus,lolium perenne,pascopyrum smithii,phleum pratense,poa pratensis,poa compressa,poa secunda,poa bulbosa ssp vivipara,p. compressa/p. pratensis,schedonorous arundinaceus,secale cereale,taeniatherum caput-medusae,thinopyrum intermedium ssp barbulatum,triticum aestivum,ventenata dubia,vulpia bromoides,vulpia myuros,Unknown,Unknown green stringy bunchgrass (S2 is this greener thinner needle?),unknown wheatgrass,Dainty TBD
s3,6/28/2021,Schultheis,1,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,1,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,1,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,1,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,1,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,no,"46.5683674, -117.2252044",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,1_2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,4_5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,5_6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,6_7,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,2,,,9_10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,no,"46.5684750, -117.2252131",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,3,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,no,"46.5683586, -117.2252889",0_1,60,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,1_2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schultheis,4,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,no,"46.5370174, -117.1726116",0_1,,,,,,80,30,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,1_2,,,,,,30,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,2_3,,,,,,20,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,3_4,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,4_5,,,,,,40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,5_6,,,,,,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,6_7,,,,,,,80,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,1,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,no,"46.5374974, -117.1727135",0_1,,,,,,,60,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,1_2,,,,,,,60,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,2_3,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,3_4,,,,,,,50,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,4_5,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,5_6,,,,,,,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,6_7,,,,,,,90,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,7_8,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,8_9,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,2,,,9_10,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,no,"46.5394595, -117.1710569",0_1,100,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,1_2,100,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,2_3,100,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,5_6,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,3,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,no,"46.5391980, -117.1711227",0_1,40,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,1_2,20,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,2_3,100,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,3_4,100,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,4_5,80,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,5_6,100,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,6_7,80,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,7_8,10,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,8_9,90,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,4,,,9_10,100,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,no,"46.5388765, -117.1710710",0_1,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,1_2,20,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,2_3,30,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,3_4,80,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,4_5,100,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,5_6,100,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,6_7,100,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,7_8,100,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,8_9,100,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,5,,,9_10,100,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,no,"46.5385594, -117.1710231",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,1_2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/28/2021,Schlee,6,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,1,yes,"46.9431963, -116.6446805",0_1,,,80,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,80,40,,,,,,,,,,,,,,,,,10
s3,6/29/2021,Laird,1,,,1_2,,,30,,,,,,,,,,,,,,,,,,,,,,30,,20,,,,,,,,,,,,,,40,,,,80,40,,,,,,,,,,,,,,,,,70
s3,6/29/2021,Laird,1,,,2_3,,,80,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,40,30,20,,,,,,,,,,,,,,,,30
s3,6/29/2021,Laird,1,,,3_4,,,100,,,,,,,,,,,,,,,,,,,,,,10,,30,,,,,,,,,,,,,,,,,,60,,40,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,1,,,4_5,,,80,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,80,,60,,,,,,,,,,,,,,,,20
s3,6/29/2021,Laird,1,,,5_6,,,60,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,60,,10,,,,,,,,,,,,,,,,10
s3,6/29/2021,Laird,1,,,6_7,,,50,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,100,20,50,,,,,,,,,,,,,,,,60
s3,6/29/2021,Laird,1,,,7_8,,,50,,,,,,,,,,,,,,,,,,,,,,30,,30,,,,,,,,,,,,,,,,,,100,30,20,,,,,,,,,,,,,,,,70
s3,6/29/2021,Laird,1,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,100,50,100,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,1,,,9_10,,,30,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,80,20,70,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,no,"46.9432116, -116.6441651",0_1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,1_2,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,2_3,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,3_4,,,70,,,,,,,,,,,,,,,,,,,,,,,20,10,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,4_5,,,100,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,5_6,,,80,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,20,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,6_7,,,50,,,,,,,,,,,,20,,,,,,,,,,,,10,,,,,,,60,,,10,,,,,,,,20,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,7_8,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,20,,,,,,,,,,40,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,2,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,no,"46.9438489, -116.6438268",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
s3,6/29/2021,Laird,3,,,1_2,,,40,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,,,2_3,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
s3,6/29/2021,Laird,3,,,3_4,,,80,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,20
s3,6/29/2021,Laird,3,,,4_5,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,50,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,,,5_6,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,10,,10,,,,,,,,,,,,,,,,60
s3,6/29/2021,Laird,3,,,6_7,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,10,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,,,8_9,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,3,,,9_10,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,4,yes,"46.9436049, -116.6442982",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,10,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,4,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,100,,60,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,4,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,100,,100,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,4,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,40,,30,,,,,,,,,,,,,,,,,,70,,40,,,,,,,,,,,,,,,,10
s3,6/29/2021,Laird,4,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,50,,30,,,,,,,,,,,,,,,,100
s3,6/29/2021,Laird,4,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,80,10,30,,,,,,,,,,,,,,,,40
s3,6/29/2021,Laird,4,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,40,,,,,,,,100,10,,,,,,,,,,,,,,,,,80
s3,6/29/2021,Laird,4,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,70,,10,,,,,,,,,,40,,,,,,,,100,30,100,,,,,,,,,,,,,,,,60
s3,6/29/2021,Laird,4,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,100,,60,,,,,,,,,,,,,,,,30
s3,6/29/2021,Laird,4,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,20,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,yes,"46.9437715, -116.6448618",0_1,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,1_2,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,2_3,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,3_4,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,4_5,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,5_6,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,6_7,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,7_8,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,8_9,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,5,,,9_10,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,6,yes,"46.9438194, -116.6444994",0_1,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,6,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,6,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
s3,6/29/2021,Laird,6,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,
